9793;Gabriel Paulista;1990-11-26;Fc Valencia/Defender/Centre-Back;187
9794;Ulrick Eneme-Ella;2001-05-22;Sco Angers/Attack/Centre-Forward;184
9795;Kaj Sierhuis;1998-04-27;Stade Reims/Attack/Centre-Forward;180
9796;Folarin Balogun;2001-07-03;Stade Reims/Attack/Centre-Forward;178
9797;Alexis Flips;2000-01-18;Stade Reims/Attack/Right Winger;173
9798;Junya Ito;1993-03-09;Stade Reims/Attack/Right Winger;176
9799;Mitchell van Bergen;1999-08-27;Stade Reims/Attack/Left Winger;170
9800;Myziane Maolida;1999-02-14;Stade Reims/Attack/Left Winger;182
9801;Dion Lopy;2002-02-02;Stade Reims/Midfield/Defensive Midfield;186
9802;Kike García;1989-11-25;Ca Osasuna/Attack/Centre-Forward;186
9803;Ante Budimir;1991-07-22;Ca Osasuna/Attack/Centre-Forward;190
9804;Chimy Ávila;1994-02-06;Ca Osasuna/Attack/Centre-Forward;172
9805;Kike Barja;1997-04-01;Ca Osasuna/Attack/Right Winger;179
9806;Moi Gómez;1994-06-23;Ca Osasuna/Attack/Left Winger;176
9807;Kamory Doumbia;2003-02-18;Stade Reims/Attack/Attacking Midfield;170
9808;Aimar Oroz;2001-11-27;Ca Osasuna/Attack/Attacking Midfield;177
9809;Noah Jean Holm;2001-05-23;Stade Reims/Attack/Centre-Forward;0
9810;Pablo Ibáñez;1998-09-20;Ca Osasuna/Midfield/Central Midfield;179
9811;Abde Ezzalzouli;2001-12-17;Ca Osasuna/Attack/Left Winger;177
9812;Lucas Torró;1994-07-19;Ca Osasuna/Midfield/Defensive Midfield;190
9813;Arbër Zeneli;1995-02-25;Stade Reims/Attack/Left Winger;176
9814;Robert Lewandowski;1988-08-21;Fc Barcelona/Attack/Centre-Forward;185
9815;Willian José;1991-11-23;Real Betis Sevilla/Attack/Centre-Forward;189
9816;Borja Iglesias;1993-01-17;Real Betis Sevilla/Attack/Centre-Forward;187
9817;Ayoze Pérez;1993-07-29;Real Betis Sevilla/Attack/Second Striker;178
9818;Joaquín;1981-07-21;Real Betis Sevilla/Attack/Right Winger;181
9819;Juan Cruz;2000-04-25;Real Betis Sevilla/Attack/Right Winger;180
9820;Luiz Henrique;2001-01-02;Real Betis Sevilla/Attack/Right Winger;182
9821;Juanmi;1993-05-20;Real Betis Sevilla/Attack/Left Winger;172
9822;Rodri Sánchez;2000-05-16;Real Betis Sevilla/Attack/Attacking Midfield;175
9823;Sergio Canales;1991-02-16;Real Betis Sevilla/Attack/Attacking Midfield;178
9824;Nabil Fekir;1993-07-18;Real Betis Sevilla/Attack/Attacking Midfield;173
9825;Jon Moncayola;1998-05-13;Ca Osasuna/Midfield/Central Midfield;182
9826;Paul Akouokou;1997-12-20;Real Betis Sevilla/Midfield/Defensive Midfield;181
9827;William Carvalho;1992-04-07;Real Betis Sevilla/Midfield/Defensive Midfield;187
9828;Darko Brasanac;1992-02-12;Ca Osasuna/Midfield/Central Midfield;178
9829;Andrés Guardado;1986-09-28;Real Betis Sevilla/Midfield/Central Midfield;167
9830;Juan Miranda;2000-01-19;Real Betis Sevilla/Defender/Left-Back;185
9831;Abner;2000-05-27;Real Betis Sevilla/Defender/Left-Back;181
9832;Víctor Ruiz;1989-01-25;Real Betis Sevilla/Defender/Centre-Back;184
9833;Germán Pezzella;1991-06-27;Real Betis Sevilla/Defender/Centre-Back;187
9834;Edgar González;1997-04-01;Real Betis Sevilla/Defender/Centre-Back;193
9835;Luiz Felipe;1997-03-22;Real Betis Sevilla/Defender/Centre-Back;187
9836;Guido Rodríguez;1994-04-12;Real Betis Sevilla/Midfield/Defensive Midfield;185
9837;Claudio Bravo;1983-04-13;Real Betis Sevilla/Goalkeeper/Goalkeeper;184
9838;Rui Silva;1994-02-07;Real Betis Sevilla/Goalkeeper/Goalkeeper;191
9839;Juan Cruz;1992-07-28;Ca Osasuna/Defender/Left-Back;182
9840;Manu Sánchez;2000-08-24;Ca Osasuna/Defender/Left-Back;171
9841;Rubén García;1993-07-14;Ca Osasuna/Attack/Left Winger;171
9842;Aridane Hernández;1989-03-23;Ca Osasuna/Defender/Centre-Back;188
9843;Unai García;1992-02-03;Ca Osasuna/Defender/Centre-Back;186
9844;Aitor Fernández;1991-05-03;Ca Osasuna/Goalkeeper/Goalkeeper;182
9845;Sergio Herrera;1993-06-05;Ca Osasuna/Goalkeeper/Goalkeeper;192
9846;Jens Cajuste;1999-08-10;Stade Reims/Midfield/Defensive Midfield;188
9847;Rubén Peña;1991-07-18;Ca Osasuna/Defender/Right-Back;170
9848;Nacho Vidal;1995-01-24;Ca Osasuna/Defender/Right-Back;180
9849;Maxime Busi;1999-10-14;Stade Reims/Defender/Right-Back;182
9850;Thomas Foket;1994-09-25;Stade Reims/Defender/Right-Back;177
9851;Dani Martín;1998-07-08;Real Betis Sevilla/Goalkeeper/Goalkeeper;187
9852;Thibault De Smet;1998-06-05;Stade Reims/Defender/Left-Back;183
9853;Emmanuel Agbadou;1997-06-17;Stade Reims/Defender/Centre-Back;192
9854;Yunis Abdelhamid;1987-09-28;Stade Reims/Defender/Centre-Back;190
9855;Florent Duparchy;2000-06-20;Stade Reims/Goalkeeper/Goalkeeper;187
9856;Nicolas Penneteau;1981-02-28;Stade Reims/Goalkeeper/Goalkeeper;185
9857;Yehvann Diouf;1999-11-16;Stade Reims/Goalkeeper/Goalkeeper;184
9858;Alexandre Olliero;1996-02-15;Stade Reims/Goalkeeper/Goalkeeper;193
9859;Youssouf Sabaly;1993-03-05;Real Betis Sevilla/Defender/Right-Back;173
9860;Amine Salama;2000-07-18;Sco Angers/Attack/Centre-Forward;192
9861;Ibrahima Niane;1999-03-11;Sco Angers/Attack/Centre-Forward;187
9862;Sada Thioub;1995-06-01;Sco Angers/Attack/Right Winger;179
9863;David García;1994-02-14;Ca Osasuna/Defender/Centre-Back;186
9864;Farid El Melali;1997-07-13;Sco Angers/Attack/Left Winger;168
9865;Jean-Mattéo Bahoya;2005-05-07;Sco Angers/Attack/Attacking Midfield;180
9866;Adrien Hunou;1994-01-19;Sco Angers/Attack/Centre-Forward;179
9867;Waniss Taïbi;2002-03-07;Sco Angers/Attack/Attacking Midfield;184
9868;Pierrick Capelle;1987-04-15;Sco Angers/Midfield/Left Midfield;181
9869;Yassin Belkhdim;2002-02-14;Sco Angers/Midfield/Central Midfield;175
9870;Nabil Bentaleb;1994-11-24;Sco Angers/Midfield/Central Midfield;187
9871;Zinédine Ould Khaled;2000-01-14;Sco Angers/Midfield/Defensive Midfield;195
9872;Ibrahim Amadou;1993-04-06;Sco Angers/Midfield/Defensive Midfield;183
9873;Batista Mendy;2000-01-12;Sco Angers/Midfield/Defensive Midfield;191
9874;Ali Kalla;1998-04-23;Sco Angers/Defender/Right-Back;172
9875;Loïs Diony;1992-12-20;Sco Angers/Attack/Centre-Forward;183
9876;Abdoulaye Bamba;1990-04-25;Sco Angers/Defender/Right-Back;182
9877;Halid Sabanovic;1999-08-22;Sco Angers/Defender/Right-Back;182
9878;Himad Abdelli;1999-11-17;Sco Angers/Attack/Attacking Midfield;185
9879;Azor Matusiwa;1998-04-28;Stade Reims/Midfield/Defensive Midfield;173
9880;Faouzi Ghoulam;1991-02-01;Sco Angers/Defender/Left-Back;184
9881;Souleyman Doumbia;1996-09-24;Sco Angers/Defender/Left-Back;183
9882;Miha Blazic;1993-05-08;Sco Angers/Defender/Centre-Back;185
9883;Cédric Hountondji;1994-01-19;Sco Angers/Defender/Centre-Back;194
9884;Théo Borne;2002-07-15;Sco Angers/Goalkeeper/Goalkeeper;0
9885;Abdallah Sima;2001-06-17;Sco Angers/Attack/Right Winger;188
9886;Ilyes Chetti;1995-01-22;Sco Angers/Defender/Left-Back;176
9887;Yahia Fofana;2000-08-21;Sco Angers/Goalkeeper/Goalkeeper;194
9888;Aitor Ruibal;1996-03-22;Real Betis Sevilla/Defender/Right-Back;176
9889;Marshall Munetsi;1996-06-22;Stade Reims/Midfield/Defensive Midfield;188
9890;Paul Bernardoni;1997-04-18;Sco Angers/Goalkeeper/Goalkeeper;190
9891;Melvin Zinga;2002-03-16;Sco Angers/Goalkeeper/Goalkeeper;187
9892;Yan Valery;1999-02-22;Sco Angers/Defender/Right-Back;180
9893;Ousmane Camara;2003-03-06;Sco Angers/Defender/Centre-Back;197
9894;Raphinha;1996-12-14;Fc Barcelona/Attack/Right Winger;176
9895;Ousmane Dembélé;1997-05-15;Fc Barcelona/Attack/Right Winger;178
9896;Ferran Torres;2000-02-29;Fc Barcelona/Attack/Left Winger;184
9897;Ansu Fati;2002-10-31;Fc Barcelona/Attack/Left Winger;178
9898;Pablo Torre;2003-04-03;Fc Barcelona/Midfield/Central Midfield;173
9899;Franck Kessié;1996-12-19;Fc Barcelona/Midfield/Central Midfield;183
9900;Frenkie de Jong;1997-05-12;Fc Barcelona/Midfield/Central Midfield;181
9901;Gavi;2004-08-05;Fc Barcelona/Midfield/Central Midfield;173
9902;Pedri;2002-11-25;Fc Barcelona/Midfield/Central Midfield;174
9903;Sergio Busquets;1988-07-16;Fc Barcelona/Midfield/Defensive Midfield;189
9904;Sergi Roberto;1992-02-07;Fc Barcelona/Defender/Right-Back;178
9905;Jordi Alba;1989-03-21;Fc Barcelona/Defender/Left-Back;170
9906;Alejandro Balde;2003-10-18;Fc Barcelona/Defender/Left-Back;175
9907;Eric García;2001-01-09;Fc Barcelona/Defender/Centre-Back;182
9908;Andreas Christensen;1996-04-10;Fc Barcelona/Defender/Centre-Back;187
9909;Jules Kounde;1998-11-12;Fc Barcelona/Defender/Centre-Back;180
9910;Ronald Araújo;1999-03-07;Fc Barcelona/Defender/Centre-Back;188
9911;Marcos Alonso;1990-12-28;Fc Barcelona/Defender/Left-Back;189
9912;Arnau Tenas;2001-05-30;Fc Barcelona/Goalkeeper/Goalkeeper;185
9913;Marc-André ter Stegen;1992-04-30;Fc Barcelona/Goalkeeper/Goalkeeper;187
9914;Martín Montoya;1991-04-14;Real Betis Sevilla/Defender/Right-Back;175
9915;Iñaki Peña;1999-03-02;Fc Barcelona/Goalkeeper/Goalkeeper;184
9916;Siriné Doucouré;2002-04-08;Fc Lorient/Attack/Centre-Forward;193
9917;Rémy Labeau Lascary;2003-03-03;Rc Lens/Attack/Centre-Forward;184
9918;Mohamed Bayo;1998-06-04;Losc Lille/Attack/Centre-Forward;188
9919;Amin Sarr;2001-03-11;Olympique Lyon/Attack/Centre-Forward;188
9920;Yanis Guermouche;2001-04-15;Montpellier Hsc/Attack/Centre-Forward;192
9921;Gaëtan Laborde;1994-05-03;Ogc Nizza/Attack/Centre-Forward;181
9922;Loïc Rémy;1987-01-02;Stade Brest 29/Attack/Centre-Forward;185
9923;Terem Moffi;1999-05-25;Ogc Nizza/Attack/Centre-Forward;188
9924;Nicolas Pépé;1995-05-29;Ogc Nizza/Attack/Right Winger;183
9925;Badredine Bouanani;2004-12-08;Ogc Nizza/Attack/Right Winger;172
9926;Vitinha;2000-03-15;Olympique Marseille/Attack/Centre-Forward;178
9927;Alexandre Lacazette;1991-05-28;Olympique Lyon/Attack/Centre-Forward;176
9928;Dimitri Payet;1987-03-29;Olympique Marseille/Attack/Attacking Midfield;175
9929;Iké Ugbo;1998-09-21;Es Troyes Ac/Attack/Centre-Forward;184
9930;Mama Baldé;1995-11-06;Es Troyes Ac/Attack/Centre-Forward;176
9931;Renaud Ripart;1993-03-14;Es Troyes Ac/Attack/Right Winger;181
9932;Alexis Sánchez;1988-12-19;Olympique Marseille/Attack/Centre-Forward;169
9933;Wilson Odobert;2004-11-28;Es Troyes Ac/Attack/Right Winger;182
9934;Levi Lumeka;1998-09-05;Es Troyes Ac/Attack/Left Winger;170
9935;Papa Ndiaga Yade;2000-01-05;Es Troyes Ac/Attack/Left Winger;185
9936;Jeff Reine-Adélaïde;1998-01-17;Es Troyes Ac/Attack/Attacking Midfield;184
9937;Ante Palaversa;2000-04-06;Es Troyes Ac/Midfield/Central Midfield;187
9938;Xavier Chavalerin;1991-03-07;Es Troyes Ac/Midfield/Central Midfield;179
9939;Florian Tardieu;1992-04-22;Es Troyes Ac/Midfield/Central Midfield;184
9940;Rominigue Kouamé;1996-12-17;Es Troyes Ac/Midfield/Central Midfield;177
9941;Lucien Agoumé;2002-02-09;Es Troyes Ac/Midfield/Defensive Midfield;185
9942;Andreas Bruus;1999-01-16;Es Troyes Ac/Defender/Right-Back;183
9943;Abdu Conté;1998-03-24;Es Troyes Ac/Defender/Left-Back;183
9944;Alexis Tibidi;2003-11-03;Es Troyes Ac/Attack/Left Winger;187
9945;Yasser Larouci;2001-01-01;Es Troyes Ac/Defender/Left-Back;176
9946;Thierno Baldé;2002-06-10;Es Troyes Ac/Defender/Right-Back;182
9947;Adil Rami;1985-12-27;Es Troyes Ac/Defender/Centre-Back;191
9948;Tanguy Zoukrou;2003-05-07;Es Troyes Ac/Defender/Centre-Back;189
9949;Yoann Salmier;1992-11-21;Es Troyes Ac/Defender/Centre-Back;188
9950;Erik Palmer-Brown;1997-04-24;Es Troyes Ac/Defender/Centre-Back;186
9951;Jackson Porozo;2000-08-04;Es Troyes Ac/Defender/Centre-Back;192
9952;Mateusz Lis;1997-02-27;Es Troyes Ac/Goalkeeper/Goalkeeper;192
9953;Jessy Moulin;1986-01-13;Es Troyes Ac/Goalkeeper/Goalkeeper;184
9954;Amine Harit;1997-06-18;Olympique Marseille/Attack/Attacking Midfield;180
9955;Ruslan Malinovskyi;1993-05-04;Olympique Marseille/Attack/Attacking Midfield;181
9956;Valentin Rongier;1994-12-07;Olympique Marseille/Midfield/Central Midfield;172
9957;Mattéo Guendouzi;1999-04-14;Olympique Marseille/Midfield/Central Midfield;185
9958;Bartug Elmaz;2003-02-19;Olympique Marseille/Midfield/Defensive Midfield;179
9959;Jordan Veretout;1993-03-01;Olympique Marseille/Midfield/Defensive Midfield;177
9960;Issa Kaboré;2001-05-12;Olympique Marseille/Defender/Right-Back;180
9961;Sead Kolasinac;1993-06-20;Olympique Marseille/Defender/Left-Back;183
9962;Nuno Tavares;2000-01-26;Olympique Marseille/Defender/Left-Back;183
9963;Eric Bailly;1994-04-12;Olympique Marseille/Defender/Centre-Back;187
9964;Leonardo Balerdi;1999-01-26;Olympique Marseille/Defender/Centre-Back;187
9965;Samuel Gigot;1993-10-12;Olympique Marseille/Defender/Centre-Back;187
9966;Simon Ngapandouetnbu;2003-04-12;Olympique Marseille/Goalkeeper/Goalkeeper;186
9967;Rubén Blanco;1995-07-25;Olympique Marseille/Goalkeeper/Goalkeeper;188
9968;Ignatius Ganago;1999-02-16;Fc Nantes/Attack/Centre-Forward;176
9969;Evann Guessand;2001-07-01;Fc Nantes/Attack/Centre-Forward;187
9970;Mostafa Mohamed;1997-11-28;Fc Nantes/Attack/Centre-Forward;185
9971;Andy Delort;1991-10-09;Fc Nantes/Attack/Centre-Forward;181
9972;Marcus Coco;1996-06-24;Fc Nantes/Attack/Right Winger;184
9973;Cengiz Ünder;1997-07-14;Olympique Marseille/Attack/Right Winger;173
9974;Rony Lopes;1995-12-28;Es Troyes Ac/Attack/Right Winger;174
9975;Gauthier Gallon;1993-04-23;Es Troyes Ac/Goalkeeper/Goalkeeper;186
9976;Samuel Yépié Yépié;2002-10-02;Fc Nantes/Attack/Attacking Midfield;171
9977;Florent Mollet;1991-11-19;Fc Nantes/Attack/Attacking Midfield;175
9978;Moussa Sissoko;1989-08-16;Fc Nantes/Midfield/Central Midfield;187
9979;Chancel Mbemba;1994-08-08;Olympique Marseille/Defender/Centre-Back;182
9980;Moses Simon;1995-07-12;Fc Nantes/Attack/Left Winger;168
9981;Pedro Chirivella;1997-05-23;Fc Nantes/Midfield/Central Midfield;178
9982;Sébastien Corchia;1990-11-01;Fc Nantes/Defender/Right-Back;176
9983;Fabien Centonze;1996-01-16;Fc Nantes/Defender/Right-Back;182
9984;Charles Traoré;1992-01-01;Fc Nantes/Defender/Left-Back;180
9985;Jaouen Hadjam;2003-03-26;Fc Nantes/Defender/Left-Back;184
9986;Quentin Merlin;2002-05-16;Fc Nantes/Defender/Left-Back;173
9987;Robin Voisine;2002-04-07;Fc Nantes/Defender/Centre-Back;188
9988;Eric N'Jo;2004-06-01;Es Troyes Ac/Defender/Centre-Back;187
9989;Nicolas Pallois;1987-09-19;Fc Nantes/Defender/Centre-Back;189
9990;Jonathan Clauss;1992-09-25;Olympique Marseille/Defender/Right-Back;178
9991;Andrei Girotto;1992-02-17;Fc Nantes/Defender/Centre-Back;186
9992;João Victor;1998-07-17;Fc Nantes/Defender/Centre-Back;187
9993;Samuel Moutoussamy;1996-08-12;Fc Nantes/Midfield/Central Midfield;176
9994;Rémy Descamps;1996-06-25;Fc Nantes/Goalkeeper/Goalkeeper;196
9995;Pau López;1994-12-13;Olympique Marseille/Goalkeeper/Goalkeeper;189
9996;Jean-Charles Castelletto;1995-01-26;Fc Nantes/Defender/Centre-Back;186
9997;Billal Brahimi;2000-03-14;Ogc Nizza/Attack/Left Winger;183
9998;Ludovic Blas;1997-12-31;Fc Nantes/Attack/Attacking Midfield;180
9999;Aaron Ramsey;1990-12-26;Ogc Nizza/Midfield/Central Midfield;178
10000;Hicham Boudaoui;1999-09-23;Ogc Nizza/Midfield/Central Midfield;175
10001;Sofiane Diop;2000-06-09;Ogc Nizza/Attack/Left Winger;175
10002;Daouda Traoré;2006-07-22;Ogc Nizza/Midfield/Right Midfield;186
10003;Lohann Doucet;2002-09-14;Fc Nantes/Midfield/Defensive Midfield;180
10004;Azzedine Ounahi;2000-04-19;Olympique Marseille/Midfield/Central Midfield;182
10005;Reda Belahyane;2004-06-01;Ogc Nizza/Midfield/Defensive Midfield;169
10006;Alexis Beka Beka;2001-03-29;Ogc Nizza/Midfield/Defensive Midfield;178
10007;Jordan Lotomba;1998-09-29;Ogc Nizza/Defender/Right-Back;177
10008;Youcef Atal;1996-05-17;Ogc Nizza/Defender/Right-Back;176
10009;Joe Bryan;1993-09-17;Ogc Nizza/Defender/Left-Back;170
10010;Melvin Bard;2000-11-06;Ogc Nizza/Defender/Left-Back;173
10011;Dante;1983-10-18;Ogc Nizza/Defender/Centre-Back;188
10012;Youssouf Ndayishimiye;1998-10-27;Ogc Nizza/Defender/Centre-Back;183
10013;Khéphren Thuram;2001-03-26;Ogc Nizza/Midfield/Defensive Midfield;192
10014;Mattia Viti;2002-01-24;Ogc Nizza/Defender/Centre-Back;190
10015;Jean-Clair Todibo;1999-12-30;Ogc Nizza/Defender/Centre-Back;190
10016;Teddy Boulhendi;2001-04-09;Ogc Nizza/Goalkeeper/Goalkeeper;185
10017;Kasper Schmeichel;1986-11-05;Ogc Nizza/Goalkeeper/Goalkeeper;189
10018;Valère Germain;1990-04-17;Montpellier Hsc/Attack/Centre-Forward;181
10019;Wahbi Khazri;1991-02-08;Montpellier Hsc/Attack/Centre-Forward;176
10020;Elye Wahi;2003-01-02;Montpellier Hsc/Attack/Centre-Forward;184
10021;Arnaud Nordin;1998-06-17;Montpellier Hsc/Attack/Right Winger;170
10022;Béni Makouana;2002-09-28;Montpellier Hsc/Attack/Left Winger;181
10023;Stephy Mavididi;1998-05-31;Montpellier Hsc/Attack/Left Winger;182
10024;Téji Savanier;1991-12-22;Montpellier Hsc/Attack/Attacking Midfield;172
10025;Khalil Fayad;2004-06-09;Montpellier Hsc/Midfield/Central Midfield;176
10026;Antoine Mendy;2004-05-27;Ogc Nizza/Defender/Right-Back;187
10027;Jordan Ferri;1992-03-12;Montpellier Hsc/Midfield/Central Midfield;173
10028;Pablo Rosario;1997-01-07;Ogc Nizza/Midfield/Defensive Midfield;185
10029;Mathías Suárez;1996-06-24;Montpellier Hsc/Defender/Right-Back;182
10030;Falaye Sacko;1995-05-01;Montpellier Hsc/Defender/Right-Back;179
10031;Thibault Tamas;2001-02-20;Montpellier Hsc/Defender/Left-Back;178
10032;Ross Barkley;1993-12-05;Ogc Nizza/Midfield/Central Midfield;189
10033;Théo Sainte-Luce;1998-10-20;Montpellier Hsc/Defender/Left-Back;176
10034;Denis Petric;1988-05-24;Fc Nantes/Goalkeeper/Goalkeeper;187
10035;Alban Lafont;1999-01-23;Fc Nantes/Goalkeeper/Goalkeeper;196
10036;Pedro Mendes;1990-10-01;Montpellier Hsc/Defender/Centre-Back;186
10037;Faitout Maouassa;1998-07-06;Montpellier Hsc/Defender/Left-Back;170
10038;Christopher Jullien;1993-03-22;Montpellier Hsc/Defender/Centre-Back;196
10039;Kiki Kouyaté;1997-04-15;Montpellier Hsc/Defender/Centre-Back;192
10040;Maxime Estève;2002-05-26;Montpellier Hsc/Defender/Centre-Back;193
10041;Joris Chotard;2001-09-24;Montpellier Hsc/Midfield/Defensive Midfield;179
10042;Matis Carvalho;1999-04-28;Montpellier Hsc/Goalkeeper/Goalkeeper;186
10043;Bingourou Kamara;1996-10-21;Montpellier Hsc/Goalkeeper/Goalkeeper;195
10044;Benjamin Lecomte;1991-04-26;Montpellier Hsc/Goalkeeper/Goalkeeper;186
10045;Moussa Dembélé;1996-07-12;Olympique Lyon/Attack/Centre-Forward;187
10046;Léo Leroy;2000-02-14;Montpellier Hsc/Midfield/Central Midfield;187
10047;Jeffinho;1999-12-30;Olympique Lyon/Attack/Left Winger;176
10048;Rayan Cherki;2003-08-17;Olympique Lyon/Attack/Attacking Midfield;176
10049;Mohamed El Arouch;2004-04-06;Olympique Lyon/Midfield/Central Midfield;166
10050;Corentin Tolisso;1994-08-03;Olympique Lyon/Midfield/Central Midfield;181
10051;Houssem Aouar;1998-06-30;Olympique Lyon/Midfield/Central Midfield;175
10052;Maxence Caqueret;2000-02-15;Olympique Lyon/Midfield/Central Midfield;174
10053;Gor Manvelyan;2002-04-09;Fc Nantes/Attack/Attacking Midfield;180
10054;Johann Lepenant;2002-10-22;Olympique Lyon/Midfield/Defensive Midfield;176
10055;Saël Kumbedi;2005-03-26;Olympique Lyon/Defender/Right-Back;175
10056;Malo Gusto;2003-05-19;Olympique Lyon/Defender/Right-Back;179
10057;Henrique Silva;1994-04-25;Olympique Lyon/Defender/Left-Back;173
10058;Issiaga Sylla;1994-01-01;Montpellier Hsc/Defender/Left-Back;180
10059;Jérôme Boateng;1988-09-03;Olympique Lyon/Defender/Centre-Back;192
10060;Thiago Mendes;1992-03-15;Olympique Lyon/Midfield/Defensive Midfield;177
10061;Dejan Lovren;1989-07-05;Olympique Lyon/Defender/Centre-Back;188
10062;Bradley Barcola;2002-09-02;Olympique Lyon/Attack/Left Winger;186
10063;Marcin Bulka;1999-10-04;Ogc Nizza/Goalkeeper/Goalkeeper;199
10064;Kayne Bonnevie;2001-07-22;Olympique Lyon/Goalkeeper/Goalkeeper;191
10065;Rémy Riou;1987-08-06;Olympique Lyon/Goalkeeper/Goalkeeper;191
10066;Anthony Lopes;1990-10-01;Olympique Lyon/Goalkeeper/Goalkeeper;184
10067;Edon Zhegrova;1999-03-31;Losc Lille/Attack/Right Winger;181
10068;Adam Ounas;1996-11-11;Losc Lille/Attack/Right Winger;172
10069;Nicolás Tagliafico;1992-08-31;Olympique Lyon/Defender/Left-Back;172
10070;Alan Virginius;2003-01-03;Losc Lille/Attack/Left Winger;175
10071;Dimitry Bertaud;1998-06-06;Montpellier Hsc/Goalkeeper/Goalkeeper;180
10072;Jonathan Bamba;1996-03-26;Losc Lille/Attack/Left Winger;175
10073;Angel Gomes;2000-08-31;Losc Lille/Attack/Attacking Midfield;168
10074;Rémy Cabella;1990-03-08;Losc Lille/Attack/Attacking Midfield;172
10075;André Gomes;1993-07-30;Losc Lille/Midfield/Central Midfield;188
10076;Jonas Martin;1990-04-09;Losc Lille/Midfield/Defensive Midfield;184
10077;Benjamin André;1990-08-03;Losc Lille/Midfield/Defensive Midfield;180
10078;Bafodé Diakité;2001-01-06;Losc Lille/Defender/Right-Back;185
10079;Timothy Weah;2000-02-22;Losc Lille/Attack/Right Winger;183
10080;Gabriel Gudmundsson;1999-04-29;Losc Lille/Defender/Left-Back;180
10081;Sinaly Diomandé;2001-04-09;Olympique Lyon/Defender/Centre-Back;184
10082;Ismaily;1990-01-11;Losc Lille/Defender/Left-Back;177
10083;Alexsandro;1999-08-09;Losc Lille/Defender/Centre-Back;189
10084;Enzo Tchato;2002-11-23;Montpellier Hsc/Defender/Centre-Back;182
10085;Adam Jakubech;1997-01-02;Losc Lille/Goalkeeper/Goalkeeper;188
10086;Castello Lukeba;2002-12-17;Olympique Lyon/Defender/Centre-Back;184
10087;Lucas Chevalier;2001-11-06;Losc Lille/Goalkeeper/Goalkeeper;189
10088;Wesley Saïd;1995-04-19;Rc Lens/Attack/Centre-Forward;171
10089;Florian Sotoca;1990-10-25;Rc Lens/Attack/Centre-Forward;187
10090;Adam Buksa;1996-07-12;Rc Lens/Attack/Centre-Forward;193
10091;Loïs Openda;2000-02-16;Rc Lens/Attack/Centre-Forward;177
10092;Adrien Thomasson;1993-12-10;Rc Lens/Attack/Attacking Midfield;175
10093;Alexis Claude-Maurice;1998-06-06;Rc Lens/Attack/Attacking Midfield;175
10094;Angelo Fulgini;1996-08-20;Rc Lens/Attack/Attacking Midfield;182
10095;Tiago Djaló;2000-04-09;Losc Lille/Defender/Centre-Back;190
10096;José Fonte;1983-12-22;Losc Lille/Defender/Centre-Back;187
10097;Przemyslaw Frankowski;1995-04-12;Rc Lens/Midfield/Right Midfield;175
10098;Yaya Fofana;2004-06-12;Rc Lens/Midfield/Central Midfield;180
10099;Mamadou Camara;2002-10-15;Rc Lens/Midfield/Central Midfield;185
10100;Seko Fofana;1995-05-07;Rc Lens/Midfield/Central Midfield;185
10101;David Costa;2001-01-05;Rc Lens/Attack/Attacking Midfield;168
10102;Jean Onana;2000-01-08;Rc Lens/Midfield/Defensive Midfield;189
10103;Salis Abdul Samed;2000-03-26;Rc Lens/Midfield/Defensive Midfield;179
10104;Julien Le Cardinal;1997-08-03;Rc Lens/Defender/Right-Back;184
10105;Lukasz Poreba;2000-03-13;Rc Lens/Midfield/Defensive Midfield;179
10106;Jimmy Cabot;1994-04-18;Rc Lens/Midfield/Right Midfield;164
10107;Massadio Haidara;1992-12-02;Rc Lens/Defender/Left-Back;179
10108;Adrien Louveau;2000-02-01;Rc Lens/Defender/Centre-Back;189
10109;Steven Fortes;1992-04-17;Rc Lens/Defender/Centre-Back;192
10110;Jonathan Gradit;1992-11-24;Rc Lens/Defender/Centre-Back;180
10111;Deiver Machado;1993-09-02;Rc Lens/Defender/Left-Back;180
10112;Facundo Medina;1999-05-28;Rc Lens/Defender/Centre-Back;184
10113;Ismaël Boura;2000-08-14;Rc Lens/Defender/Left-Back;173
10114;Jonathan David;2000-01-14;Losc Lille/Attack/Centre-Forward;175
10115;Wuilker Fariñez;1998-02-15;Rc Lens/Goalkeeper/Goalkeeper;180
10116;Carlos Baleba;2004-01-03;Losc Lille/Midfield/Central Midfield;179
10117;Kevin Danso;1998-09-19;Rc Lens/Defender/Centre-Back;190
10118;Brice Samba;1994-04-25;Rc Lens/Goalkeeper/Goalkeeper;187
10119;Yannick Pandor;2001-05-01;Rc Lens/Goalkeeper/Goalkeeper;192
10120;Mamadou Sakho;1990-02-13;Montpellier Hsc/Defender/Centre-Back;187
10121;Benoît Costil;1987-07-03;Losc Lille/Goalkeeper/Goalkeeper;188
10122;Jean-Louis Leca;1985-09-21;Rc Lens/Goalkeeper/Goalkeeper;180
10123;Bamba Dieng;2000-03-23;Fc Lorient/Attack/Centre-Forward;178
10124;Stéphane Diarra;1998-12-09;Fc Lorient/Attack/Right Winger;173
10125;Yoann Cathline;2002-07-22;Fc Lorient/Attack/Left Winger;176
10126;Enzo Le Fée;2000-02-03;Fc Lorient/Attack/Attacking Midfield;170
10127;Ayman Kari;2004-11-19;Fc Lorient/Midfield/Central Midfield;176
